100007,460540
100007,462274
100007,462675
100007,462682
100007,463749
10000,74716
100007,479360
100007,479371
100007,485642
100007,485948
100007,527200
100007,535681
100007,543478
100007,547766
100007,557207
100007,557360
100007,597577
100007,619250
100007,625954
100007,629704
100007,630619
100007,630622
100007,630623
100007,630631
100007,630693
100007,630697
100007,630910
100007,631089
100007,751211
100007,751220
100007,765858
100008,101383
100008,103947
100008,103956
100008,107315
100008,107680
100008,108559
100008,119459
100008,119498
100008,119502
100008,119503
100008,1273123
100008,1273125
100008,1280760
100008,1649457
100008,1998420
100008,2442345
100008,2442346
100008,2442347
100008,258930
100008,259556
100008,259558
100008,259560
100008,259562
100008,259570
100008,259575
100008,259591
100008,259601
100008,259608
100008,259883
100008,263782
100008,266709
100008,271291
100008,274566
100008,274590
100008,274732
100008,277946
100008,277951
100008,280540
100008,281565
100008,281698
100008,281748
100008,282045
100008,282568
100008,282575
100008,282580
100008,282586
100008,282589
100008,282611
100008,282613
100008,282642
100008,282649
100008,282654
100008,282663
100008,282666
100008,289141
100008,291803
100008,297319
100008,297322
100008,397644
100008,462010
100008,463167
100008,485965
100008,498901
100008,503366
100008,512096
10000,85250
10000,85257
10000,85260
10000,85261
10000,85264
10000,85265
10000,85266
10000,85268
10000,85270
10000,85280
100008,532862
10000,85387
10000,85417
100008,578084
100008,620326
100008,624658
100008,627719
100008,627722
100008,761432
100008,769153
100008,801330
100008,801331
100008,801338
100008,844668
100008,859107
100008,859110
100008,859112
100008,859221
100009,100015
100009,100016
100009,100030
100009,100033
100009,100034
100009,100040
100009,100050
100009,100067
100009,100069
100009,100070
100009,100072
100009,100077
100009,100083
100009,100085
100009,100093
100009,100097
100009,100105
100009,100107
100009,100537
100009,100543
100009,102200
100009,104017
100009,104327
100009,106332
100009,106342
100009,108438
100009,108441
100009,108443
100009,108457
100009,108458
100009,108462
100009,108475
100009,108487
100009,108489
100009,108490
100009,108491
100009,108492
100009,108494
100009,108513
100009,108522
100009,108525
100009,108528
100009,108538
100009,108541
100009,108542
100009,109376
100009,109519
100009,1277447
100009,1357051
100009,1357083
100009,1357097
100009,1358746
100009,1832646
100009,1845664
100009,1845670
100009,1937115
100009,2273436
100009,2442172
100009,2442348
100009,255228
100009,256241
100009,259293
100009,261521
100009,265367
100009,272313
100009,277807
100009,280102
100009,280249
100009,282369
100009,282550
100009,285518
100009,293217
100009,460411
100009,460418
100009,460563
100009,460575
100009,483752
100009,556975
100009,599155
100009,630991
100009,729169
100009,751322
100009,751327
100009,751328
100009,756962
100009,762927
100009,762930
100009,762931
100009,762932
100009,762935
100009,772181
1000,1001
1000,1002
1000,1003
100010,100012
100010,100016
100010,100025
100010,100027
100010,100098
100010,1005467
100010,100551
100010,100552
100010,102533
100010,103885
100010,103897
100010,108506
100010,109760
100010,1284096
100010,141341
100010,158216
100010,1831261
100010,2274333
100010,236071
100010,2442349
100010,2442350
100010,2442351
100010,2442352
100010,2442353
100010,2442354
100010,2442355
100010,2442356
100010,2442357
100010,2442358
100010,2442359
100010,256243
100010,256254
100010,259607
100010,262460
100010,262644
100010,265305
100010,277877
100010,277878
100010,277881
100010,277883
100010,277884
100010,277885
100010,277889
100010,277892
100010,277893
100010,277894
100010,277897
100010,280247
100010,282064
100010,282525
100010,282552
100010,282555
100010,282557
100010,290378
1000,1030
100010,302868
100010,302876
100010,460532
100010,460535
100010,460541
100010,460545
100010,460548
100010,460550
100010,460553
100010,460554
100010,460555
100010,460556
100010,478130
100010,481815
100010,502819
100010,620263
100010,998399
100010,999565
10001,10039
10001,10071
10001,10076
10001,10079
10001,10084
100011,100032
100011,100034
100011,100036
100011,100053
100011,100054
100011,100055
100011,100061
100011,100062
100011,100063
100011,100065
100011,100074
100011,100075
100011,100080
100011,100086
100011,100091
100011,100092
100011,100095
100011,100096
100011,1007521
100011,100766
100011,102391
100011,102455
100011,102963
100011,104637
100011,106378
100011,108477
100011,108506
100011,108903
100011,110634
100011,110749
100011,1273226
100011,1292466
100011,1292467
100011,1292468
100011,1292469
100011,1292471
100011,1292472
100011,1309232
100011,1346996
100011,1352388
1000,1114
100011,1402333
100011,1410640
100011,1687306
100011,1844408
100011,1936485
100011,2042861
100011,2273326
100011,2273387
100011,2273388
100011,2273389
100011,2273390
100011,2273391
100011,2273392
100011,2273393
100011,2273394
100011,2273395
100011,2273396
100011,2273397
100011,2273398
100011,2273399
100011,2273400
100011,255487
100011,256354
100011,258520
100011,258860
100011,265325
100011,265354
100011,271001
100011,271032
100011,271643
100011,271994
100011,276568
100011,277888
100011,279058
100011,279063
100011,280043
100011,280120
100011,280759
100011,281713
100011,281730
100011,282376
100011,283046
100011,283100
100011,288150
100011,293239
100011,293505
100011,295864
100011,296873
100011,298712
100011,299779
100011,302867
100011,324116
1000,1133
100011,340523
100011,372545
100011,372551
100011,372552
100011,372558
100011,372560
100011,374174
100011,374187
100011,374189
100011,391771
100011,451016
100011,460144
100011,460375
100011,460540
100011,462298
100011,462682
100011,463749
100011,480571
100011,485277
100011,502821
100011,503313
1000,1152
100011,527396
100011,578344
100011,578346
100011,600900
100011,600922
100011,602926
100011,624528
100011,625965
100011,627891
100011,642436
1000,1169
100011,751228
100012,100017
100012,100025
100012,100032
100012,100053
100012,100074
100012,100075
100012,100089
100012,100091
100012,100098
100012,100101
100012,100102
100012,104225
100012,104233
100012,104244
100012,104254
100012,104266
100012,108317
100012,108330
100012,108807
100012,108815
100012,111449
100012,112172
100012,1289859
100012,1345713
100012,1659347
100012,2442360
100012,254287
100012,255251
100012,255254
100012,258648
100012,259463
100012,259607
100012,259852
100012,260095
100012,260326
100012,263787
100012,267574
100012,268663
100012,268679
100012,270994
100012,274787
100012,279052
100012,279058
100012,280043
100012,281641
100012,281696
100012,281722
100012,281740
100012,282637
100012,282748
100012,289512
100012,291961
100012,296704
100012,300446
100012,415445
100012,429878
100012,460980
100012,461755
100012,461763
100012,462311
100012,462324
100012,479538
100012,490891
100012,491068
100012,620399
100013,100021
100013,100022
100013,100039
100013,100041
100013,100042
100013,100046
100013,100047
100013,100049
100013,100056
100013,100588
100013,100657
100013,101546
100013,101910
100013,102291
100013,105500
100013,106228
100013,107265
100013,107305
100013,107311
100013,107320
100013,107321
100013,107332
100013,107340
100013,107341
100013,107347
100013,107349
100013,107358
100013,107680
100013,109905
100013,111866
100013,112541
100013,119464
100013,119478
100013,119481
100013,119494
100013,119496
100013,119498
100013,119505
100013,119506
100013,119514
100013,119518
100013,119523
100013,119538
100013,1272160
100013,1272206
100013,1272685
100013,1273074
100013,1276505
100013,1284207
100013,1286803
100013,1294350
100013,1294354
100013,1309800
100013,1339206
100013,1339207
100013,1363217
100013,1397552
100013,1975336
100013,2039375
100013,2273441
100013,2442361
100013,2442362
100013,2442363
100013,2442364
100013,2442365
100013,2442366
100013,2442367
100013,2442368
100013,2442369
100013,2442370
100013,2442371
100013,2442372
100013,2442373
100013,2442374
100013,258055
100013,259433
100013,267591
100013,270882
100013,276750
100013,278343
100013,281634
100013,281641
100013,281754
100013,282662
100013,282686
100013,282704
100013,283923
100013,287171
100013,296045
100013,317190
100013,317191
100013,363123
100013,372515
100013,374517
100013,389178
100013,405357
100013,457409
100013,461821
100013,471153
100013,480292
100013,480314
100013,480629
100013,481412
100013,481416
100013,481417
100013,481436
100013,482387
100013,482978
100013,483013
100013,483032
100013,483605
100013,483606
100013,483607
100013,483609
100013,483611
100013,483612
100013,483614
100013,483617
100013,483619
100013,483624
100013,483633
100013,483638
100013,483641
100013,483644
100013,483649
100013,483653
100013,483654
100013,488496
100013,500135
100013,547534
100013,556818
100013,597898
100013,598070
100013,601585
100013,601604
100013,601607
100013,601614
100013,601620
100013,601627
100013,601630
100013,601632
100013,620116
100013,624631
100013,625095
100013,625511
100013,631921
100013,717275
100013,717277
100013,717283
100013,722401
10001,37269
100013,762459
100013,762461
100013,772981
100013,772982
100013,773148
100013,852003
100013,859363
100013,919518
100015,100016
100015,100025
100015,100027
100015,100028
100015,100029
100015,100030
100015,100033
100015,100034
100015,100040
100015,100043
100015,100048
100015,100058
100015,100063
100015,100064
100015,100067
100015,100069
100015,100070
100015,100071
100015,100073
100015,1000744
100015,100079
100015,100083
100015,100085
100015,100097
100015,100104
100015,100105
100015,100107
100015,103941
100015,106351
100015,108438
100015,108441
100015,108442
100015,108444
100015,108456
100015,108457
100015,108460
100015,108462
100015,108475
100015,108484
100015,108487
100015,108494
100015,108500
100015,108505
100015,108509
100015,108510
100015,108516
100015,108522
100015,108525
100015,108528
100015,108542
100015,108543
100015,108546
100015,110634
100015,110826
100015,110839
100015,112157
100015,132245
100015,1324179
100015,1338034
100015,1357051
100015,1357106
100015,1358746
100015,145517
100015,1657168
100015,1845663
100015,1845664
100015,1845670
100015,1845673
100015,1937262
100015,2058574
100015,2273401
100015,2273402
100015,2273403
100015,2273404
100015,2273405
100015,2273406
100015,2273407
100015,2273408
100015,2273409
100015,2273410
100015,2273411
100015,2273412
100015,2273413
100015,2273414
100015,2273415
100015,2273416
100015,2273417
100015,2273418
100015,2273419
100015,259599
100015,259964
100015,262046
100015,264104
100015,269091
100015,269094
100015,269112
100015,271777
100015,272632
100015,272655
100015,274573
100015,277807
100015,280431
100015,281742
100015,282550
100015,283104
100015,283114
100015,283118
100015,283141
100015,283149
100015,285345
100015,287179
100015,291493
100015,293508
100015,295864
100015,296347
100015,298688
100015,374189
100015,460563
100015,460575
100015,460946
100015,462568
100015,463325
100015,479297
100015,484201
100015,485948
100015,488232
100015,506558
100015,526867
100015,557247
100015,597575
100015,597577
100015,599155
100015,600867
100015,600883
100015,619492
100015,747432
100015,751325
100015,751328
100015,751329
100015,757083
100015,762930
100015,775023
100016,100023
100016,100025
100016,100028
100016,100029
100016,100030
100016,100033
100016,100034
100016,100035
100016,100040
100016,100043
100016,100048
100016,100050
100016,100054
100016,100055
100016,100057
100016,100058
100016,100061
100016,100062
100016,100063
100016,100065
100016,100067
100016,100068
100016,100069
100016,100070
100016,100071
100016,100073
100016,100076
100016,100077
100016,100079
100016,100080
100016,100082
100016,100083
100016,100085
100016,100088
100016,100096
100016,100097
100016,100104
100016,100107
100016,101941
100016,103713
100016,104221
100016,104222
100016,105134
100016,106352
100016,106378
100016,106683
100016,106919
100016,107147
100016,108320
100016,108438
100016,108442
100016,108443
100016,108455
100016,108456
100016,108457
100016,108460
100016,108462
100016,108463
100016,108465
100016,108467
100016,108468
100016,108470
100016,108471
100016,108473
100016,108474
100016,108475
100016,108477
100016,108478
100016,108479
100016,108480
100016,108481
100016,108484
100016,108485
100016,108487
100016,108494
100016,108505
100016,108506
100016,108509
100016,108510
100016,108513
100016,108516
100016,108518
100016,108524
100016,108528
100016,108545
100016,110795
100016,110814
100016,111438
100016,111474
100016,120461
100016,1287356
100016,1287403
100016,1292469
100016,1323122
100016,1342922
100016,1357051
100016,1357106
100016,1357235
100016,1357415
100016,1358735
100016,1830194
100016,1937255
100016,1937264
100016,1955627
100016,2035704
100016,2273459
100016,2442375
100016,255228
100016,256278
100016,259022
100016,259294
100016,259599
100016,260010
100016,261521
100016,262046
100016,265184
100016,265329
100016,265336
100016,265426
100016,268822
100016,269086
100016,269091
100016,269094
100016,269099
100016,269100
100016,269105
100016,269106
100016,269108
100016,269291
100016,271001
100016,271039
100016,271777
100016,272514
100016,272519
100016,272528
100016,272630
100016,272636
100016,272644
100016,272651
100016,274573
100016,275656
100016,276265
100016,277800
100016,277807
100016,277886
100016,280345
100016,280585
100016,282550
100016,282647
100016,283101
100016,283134
100016,283141
100016,283146
100016,283149
100016,285474
100016,285479
100016,285488
100016,289434
100016,289607
100016,291493
100016,291766
100016,293199
100016,293202
100016,293209
100016,293211
100016,293217
100016,293218
100016,295864
100016,296345
100016,296347
100016,296357
100016,296360
100016,297157
100016,302876
100016,324115
100016,324116
100016,372545
100016,372546
100016,372550
100016,374172
100016,374189
100016,460126
100016,460364
100016,460370
100016,460563
100016,460575
100016,460883
100016,460890
100016,461104
100016,461106
100016,461108
100016,461255
100016,462568
100016,462668
100016,462669
100016,462675
100016,462682
100016,462687
100016,463325
100016,463397
100016,464035
100016,464043
100016,479297
100016,479304
100016,479306
100016,482216
100016,485948
100016,493836
100016,506558
100016,506714
100016,526867
100016,557247
100016,557360
100016,597561
100016,597562
100016,597564
100016,597568
100016,597575
100016,597577
100016,597579
100016,597676
100016,600585
100016,600691
100016,600698
100016,600839
100016,600867
100016,602929
100016,618977
100016,625953
100016,630623
100016,630629
100016,736564
100016,751050
100016,751053
100016,751054
100016,751325
100016,752673
100016,756950
100016,756951
100016,757045
100016,757779
100016,758087
100016,760826
100017,100098
100017,100099
100017,102049
100017,1039405
100017,106373
100017,1074999
100017,113022
100017,115145
100017,120465
100017,1293136
100017,1316040
100017,1339785
100017,1356888
100017,1362652
100017,142737
100017,146263
100017,1659354
100017,176729
100017,176730
100017,177747
100017,1826866
100017,190464
100017,1937361
100017,2199002
100017,230830
100017,2442376
100017,2442377
100017,2442378
100017,2442379
100017,2442380
100017,2442381
100017,2442382
100017,2442383
100017,2442384
100017,2442385
100017,2442386
100017,2442387
100017,2442388
100017,2442389
100017,256281
100017,266448
100017,266451
100017,281690
100017,282657
100017,288901
100017,288902
100017,288903
100017,296713
100017,460489
100017,460490
100017,460495
100017,463195
100017,482156
100017,498759
100017,549505
100017,604668
10001,76062
100017,630719
100017,756799
100017,757836
100017,802229
100017,919527
100017,968666
100017,969841
100017,977937
100018,100027
100018,100030
100018,100103
100018,101722
100018,101778
100018,102445
100018,102481
100018,104221
100018,106318
100018,106362
100018,106476
100018,106640
100018,106683
100018,106919
100018,107595
100018,107893
100018,108266
100018,108438
100018,108449
100018,108453
100018,108455
100018,108459
100018,108491
100018,108494
100018,108508
100018,108812
100018,108837
100018,108877
100018,108883
100018,109519
100018,109596
100018,110663
100018,110669
100018,1277445
100018,1396566
100018,2442271
100018,2442390
100018,257582
100018,259121
100018,259294
100018,259323
100018,259377
100018,261346
100018,261521
100018,261522
100018,262046
100018,265502
100018,267572
100018,268201
100018,269291
100018,271777
100018,277801
100018,277802
100018,277803
100018,277825
100018,280345
100018,281264
100018,282550
100018,282640
100018,283099
100018,283106
100018,283107
100018,283108
100018,283116
100018,283118
100018,283120
100018,283122
100018,283128
100018,283129
100018,283148
100018,285474
100018,285478
100018,285480
100018,285482
100018,285496
100018,285501
100018,291557
100018,293508
100018,295794
100018,296345
100018,302156
10001,83373
100018,391626
100018,397029
100018,460575
100018,460591
100018,460663
100018,460664
100018,460880
100018,461259
100018,463083
100018,483752
100018,483758
100018,499377
100018,499380
100018,530878
100018,600574
100018,624316
100018,624318
10001,86889
10001,86890
10001,86900
100018,731025
100018,731026
100018,758087
100018,762152
100018,762932
100018,766909
100018,772964
100018,913287
100019,100535
100019,100536
100019,100537
100019,100619
100019,1006192
100019,1006195
100019,100888
100019,102455
100019,102456
100019,102461
100019,102584
100019,102746
100019,102750
100019,103411
100019,104022
100019,105133
100019,105166
100019,105914
100019,105926
100019,106344
100019,106379
100019,106521
100019,106630
100019,106753
100019,106757
100019,106759
100019,106763
100019,106767
100019,106770
100019,106771
100019,106772
100019,106780
100019,106781
100019,106796
100019,106845
100019,107018
100019,107142
100019,107143
100019,107497
100019,108440
100019,109472
100019,109668
100019,109749
100019,109750
100019,109782
100019,109931
100019,109934
100019,109935
100019,109952
100019,110043
100019,110050
100019,110061
100019,110220
100019,110619
100019,111184
100019,111452
100019,111473
100019,113325
100019,120281
100019,120282
100019,120286
100019,120289
100019,120293
100019,120480
100019,1284359
100019,1286411
100019,1287340
100019,1287503
100019,1318362
100019,1342918
100019,2273420
100019,256281
100019,259369
100019,259898
100019,259900
100019,259901
100019,259904
100019,259911
100019,259943
100019,259996
100019,265359
100019,267570
100019,270930
100019,273107
100019,276554
100019,279784
100019,281976
100019,283102
100019,285331
100019,285610
100019,289012
100019,290313
100019,293100
100019,293102
100019,293461
100019,293578
100019,301617
100019,460119
100019,460326
100019,460461
100019,460536
100019,460658
100019,460819
100019,461247
100019,462225
100019,463361
100019,490704
100019,499449
100019,501481
100019,531278
100019,598301
100019,621096
100019,624522
100019,630940
100019,751041
100019,751044
100019,757792
100019,757871
100019,758268
100019,769942
100020,100033
100020,100048
100020,100104
100020,108494
100020,108526
100020,110490
100020,111200
100020,119477
10002,10041
10002,10045
10002,10051
10002,10057
10002,10061
10002,10066
10002,10074
100021,100022
100021,100039
100021,100041
100021,100042
100021,100046
100021,100047
100021,100049
100021,100056
100021,1004946
100021,1004962
100021,1004969
100021,100793
100021,102616
100021,103376
100021,104087
100021,104269
100021,107829
100021,108406
100021,110172
1000,21111
100021,113618
100021,114172
100021,120291
100021,1278154
100021,1284085
100021,1287456
100021,1290880
100021,1308461
100021,1318905
100021,1319166
100021,1319169
100021,1319171
100021,1319172
100021,1357416
10002,11367
100021,1383969
100021,1407793
100021,1509791
100021,1524522
100021,1678898
100021,1678905
100021,1678914
100021,1737465
100021,1831174
100021,1831177
100021,1831183
100021,1834357
100021,1853471
100021,1932996
100021,1958303
100021,2015646
100021,2030987
100021,2035368
100021,2092282
100021,2273341
100021,2273343
100021,2273344
100021,2273345
100021,2273348
100021,2273349
100021,2273351
100021,2273354
100021,2442154
100021,2442391
100021,2442392
100021,2442393
100021,255549
100021,255560
100021,257338
100021,257762
100021,259582
100021,262622
100021,265800
100021,266501
100021,268394
100021,268834
100021,268859
100021,270971
100021,275361
100021,276078
100021,276422
100021,277770
100021,277830
100021,277832
100021,277844
100021,277851
100021,277853
100021,280860
100021,283433
100021,283922
100021,286657
100021,286699
100021,286704
100021,286762
100021,286876
100021,287883
100021,293529
100021,296085
100021,296270
100021,299962
100021,299985
100021,300313
100021,300397
100021,300429
100021,300829
100021,300831
100021,302158
100021,302721
100021,303196
100021,347893
100021,372648
100021,372650
100021,373404
100021,412434
100021,462293
100021,462294
100021,462299
100021,462300
100021,462305
100021,462307
100021,462317
100021,462319
100021,462322
100021,462323
100021,462327
100021,462336
